+---------------------------------+-------------------------------------------------+---------------------+---------------------+---------------------+
|             Log File            |                    Slot Name                    | Transfer Start Time |  Transfer End Time  |     Job End Time    |
| condorOutput/jobraj_990.492.log |  SlotName: slot99_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 15:54:12 | 2024-05-29 15:54:28 | 2024-05-29 17:01:39 |
| condorOutput/jobraj_990.493.log | SlotName: slot101_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 15:54:04 | 2024-05-29 15:54:21 | 2024-05-29 17:22:39 |
| condorOutput/jobraj_990.494.log | SlotName: slot104_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 15:54:16 | 2024-05-29 15:54:29 | 2024-05-29 17:13:21 |
| condorOutput/jobraj_990.495.log | SlotName: slot112_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 15:54:30 | 2024-05-29 15:54:46 | 2024-05-29 17:26:17 |
| condorOutput/jobraj_990.496.log | SlotName: slot117_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 15:54:21 | 2024-05-29 15:54:37 | 2024-05-29 17:14:52 |
| condorOutput/jobraj_990.497.log | SlotName: slot121_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 15:54:44 | 2024-05-29 15:54:58 | 2024-05-29 17:15:19 |
| condorOutput/jobraj_990.498.log | SlotName: slot122_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 15:54:57 | 2024-05-29 15:55:14 | 2024-05-29 17:12:54 |
| condorOutput/jobraj_990.499.log | SlotName: slot123_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 15:54:28 | 2024-05-29 15:54:44 | 2024-05-29 17:12:03 |
|  condorOutput/jobraj_990.5.log  |  SlotName: slot6_1@simclu-wn01.ino.tifr.res.in  | 2024-05-29 10:30:03 | 2024-05-29 10:30:04 | 2024-05-29 13:12:02 |
|  condorOutput/jobraj_990.50.log |  SlotName: slot51_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 10:30:06 | 2024-05-29 10:30:12 | 2024-05-29 12:35:07 |
| condorOutput/jobraj_990.500.log | SlotName: slot124_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 15:54:43 | 2024-05-29 15:54:58 | 2024-05-29 17:12:28 |
| condorOutput/jobraj_990.501.log | SlotName: slot125_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 15:54:40 | 2024-05-29 15:54:56 | 2024-05-29 17:19:35 |
| condorOutput/jobraj_990.502.log |  SlotName: slot1_1@simclu-wn02.ino.tifr.res.in  | 2024-05-29 15:55:11 | 2024-05-29 15:55:33 | 2024-05-29 17:14:52 |
| condorOutput/jobraj_990.503.log |  SlotName: slot2_1@simclu-wn02.ino.tifr.res.in  | 2024-05-29 15:55:15 | 2024-05-29 15:55:40 | 2024-05-29 17:15:09 |
| condorOutput/jobraj_990.504.log |  SlotName: slot3_1@simclu-wn02.ino.tifr.res.in  | 2024-05-29 15:53:02 | 2024-05-29 15:53:18 | 2024-05-29 17:15:09 |
| condorOutput/jobraj_990.505.log |  SlotName: slot6_1@simclu-wn02.ino.tifr.res.in  | 2024-05-29 15:55:36 | 2024-05-29 15:55:59 | 2024-05-29 17:17:01 |
| condorOutput/jobraj_990.506.log |  SlotName: slot8_1@simclu-wn02.ino.tifr.res.in  | 2024-05-29 15:55:17 | 2024-05-29 15:55:41 | 2024-05-29 17:12:02 |
| condorOutput/jobraj_990.507.log |  SlotName: slot9_1@simclu-wn02.ino.tifr.res.in  | 2024-05-29 15:55:25 | 2024-05-29 15:55:49 | 2024-05-29 17:36:26 |
| condorOutput/jobraj_990.508.log |  SlotName: slot12_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 15:55:33 | 2024-05-29 15:55:57 | 2024-05-29 17:18:01 |
| condorOutput/jobraj_990.509.log |  SlotName: slot14_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 15:55:40 | 2024-05-29 15:56:14 | 2024-05-29 17:19:47 |
|  condorOutput/jobraj_990.51.log |  SlotName: slot52_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 10:30:06 | 2024-05-29 10:30:32 | 2024-05-29 14:06:44 |
| condorOutput/jobraj_990.510.log |  SlotName: slot17_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 15:55:49 | 2024-05-29 15:56:10 | 2024-05-29 17:37:34 |
| condorOutput/jobraj_990.511.log |  SlotName: slot19_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 15:55:49 | 2024-05-29 15:56:09 | 2024-05-29 17:32:14 |
| condorOutput/jobraj_990.512.log |  SlotName: slot26_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 15:54:50 | 2024-05-29 15:55:08 | 2024-05-29 17:38:49 |
| condorOutput/jobraj_990.513.log |  SlotName: slot28_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 15:55:59 | 2024-05-29 15:56:20 | 2024-05-29 17:14:52 |
| condorOutput/jobraj_990.514.log |  SlotName: slot30_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 15:55:59 | 2024-05-29 15:56:20 | 2024-05-29 17:06:25 |
| condorOutput/jobraj_990.515.log |  SlotName: slot31_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 15:56:08 | 2024-05-29 15:56:30 | 2024-05-29 17:27:03 |
| condorOutput/jobraj_990.516.log |  SlotName: slot34_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 15:56:09 | 2024-05-29 15:56:31 | 2024-05-29 17:11:28 |
| condorOutput/jobraj_990.517.log |  SlotName: slot40_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 15:50:26 | 2024-05-29 15:50:42 | 2024-05-29 16:53:32 |
| condorOutput/jobraj_990.518.log |  SlotName: slot43_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 15:50:17 | 2024-05-29 15:50:46 | 2024-05-29 16:59:30 |
| condorOutput/jobraj_990.519.log |  SlotName: slot44_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 15:50:46 | 2024-05-29 15:50:58 | 2024-05-29 17:21:51 |
|  condorOutput/jobraj_990.52.log |  SlotName: slot53_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 10:30:06 | 2024-05-29 10:30:32 | 2024-05-29 12:36:29 |
| condorOutput/jobraj_990.520.log |  SlotName: slot45_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 15:51:17 | 2024-05-29 15:51:30 | 2024-05-29 17:06:05 |
| condorOutput/jobraj_990.521.log |  SlotName: slot46_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 15:50:58 | 2024-05-29 15:51:17 | 2024-05-29 17:29:48 |
| condorOutput/jobraj_990.522.log |  SlotName: slot54_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 15:52:13 | 2024-05-29 15:52:29 | 2024-05-29 17:31:13 |
| condorOutput/jobraj_990.523.log |  SlotName: slot55_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 15:51:29 | 2024-05-29 15:51:45 | 2024-05-29 17:30:36 |
| condorOutput/jobraj_990.524.log |  SlotName: slot56_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 15:51:42 | 2024-05-29 15:51:58 | 2024-05-29 17:29:37 |
| condorOutput/jobraj_990.525.log |  SlotName: slot57_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 15:52:01 | 2024-05-29 15:52:16 | 2024-05-29 17:07:18 |
| condorOutput/jobraj_990.526.log |  SlotName: slot58_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 15:52:14 | 2024-05-29 15:52:30 | 2024-05-29 17:24:56 |
| condorOutput/jobraj_990.527.log |  SlotName: slot62_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 15:52:29 | 2024-05-29 15:52:45 | 2024-05-29 17:47:24 |
| condorOutput/jobraj_990.528.log |  SlotName: slot65_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 15:52:43 | 2024-05-29 15:52:58 | 2024-05-29 17:11:27 |
| condorOutput/jobraj_990.529.log |  SlotName: slot66_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 15:52:55 | 2024-05-29 15:53:12 | 2024-05-29 17:17:10 |
|  condorOutput/jobraj_990.53.log |  SlotName: slot54_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 10:30:06 | 2024-05-29 10:30:32 | 2024-05-29 12:34:23 |
| condorOutput/jobraj_990.530.log |  SlotName: slot71_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 15:53:12 | 2024-05-29 15:53:39 | 2024-05-29 17:15:29 |
| condorOutput/jobraj_990.531.log |  SlotName: slot75_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 15:53:18 | 2024-05-29 15:53:32 | 2024-05-29 17:13:29 |
| condorOutput/jobraj_990.532.log |  SlotName: slot78_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 15:53:26 | 2024-05-29 15:53:44 | 2024-05-29 17:25:04 |
| condorOutput/jobraj_990.533.log |  SlotName: slot81_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 15:53:38 | 2024-05-29 15:53:56 | 2024-05-29 17:10:22 |
| condorOutput/jobraj_990.534.log |  SlotName: slot87_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 15:53:59 | 2024-05-29 15:54:16 | 2024-05-29 17:28:45 |
| condorOutput/jobraj_990.535.log |  SlotName: slot88_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 15:54:03 | 2024-05-29 15:54:30 | 2024-05-29 17:05:39 |
| condorOutput/jobraj_990.536.log |  SlotName: slot89_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 15:54:11 | 2024-05-29 15:54:27 | 2024-05-29 17:12:02 |
| condorOutput/jobraj_990.537.log |  SlotName: slot90_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 15:54:14 | 2024-05-29 15:54:28 | 2024-05-29 17:27:39 |
| condorOutput/jobraj_990.538.log |  SlotName: slot93_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 15:53:43 | 2024-05-29 15:53:58 | 2024-05-29 17:11:27 |
| condorOutput/jobraj_990.539.log |  SlotName: slot96_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 15:53:56 | 2024-05-29 15:54:12 | 2024-05-29 17:04:14 |
|  condorOutput/jobraj_990.54.log |  SlotName: slot55_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 10:30:06 | 2024-05-29 10:30:33 | 2024-05-29 13:40:21 |
| condorOutput/jobraj_990.540.log | SlotName: slot101_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 15:53:48 | 2024-05-29 15:54:04 | 2024-05-29 17:34:07 |
| condorOutput/jobraj_990.541.log | SlotName: slot103_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 15:54:15 | 2024-05-29 15:54:27 | 2024-05-29 17:42:41 |
| condorOutput/jobraj_990.542.log | SlotName: slot105_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 15:54:27 | 2024-05-29 15:54:41 | 2024-05-29 17:09:53 |
| condorOutput/jobraj_990.543.log | SlotName: slot108_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 15:54:56 | 2024-05-29 15:55:13 | 2024-05-29 17:37:24 |
| condorOutput/jobraj_990.544.log | SlotName: slot111_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 15:54:56 | 2024-05-29 15:55:11 | 2024-05-29 17:24:56 |
| condorOutput/jobraj_990.545.log | SlotName: slot114_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 15:54:28 | 2024-05-29 15:54:42 | 2024-05-29 17:01:10 |
| condorOutput/jobraj_990.546.log | SlotName: slot115_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 15:54:27 | 2024-05-29 15:54:43 | 2024-05-29 17:31:43 |
| condorOutput/jobraj_990.547.log | SlotName: slot116_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 15:54:44 | 2024-05-29 15:54:57 | 2024-05-29 17:28:08 |
| condorOutput/jobraj_990.548.log | SlotName: slot119_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 15:54:36 | 2024-05-29 15:54:51 | 2024-05-29 17:26:37 |
| condorOutput/jobraj_990.549.log | SlotName: slot120_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 15:54:28 | 2024-05-29 15:54:44 | 2024-05-29 17:35:06 |
|  condorOutput/jobraj_990.55.log |  SlotName: slot56_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 10:30:06 | 2024-05-29 10:30:33 | 2024-05-29 13:05:40 |
| condorOutput/jobraj_990.550.log | SlotName: slot122_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 15:54:42 | 2024-05-29 15:54:56 | 2024-05-29 17:11:27 |
| condorOutput/jobraj_990.551.log | SlotName: slot127_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 15:54:51 | 2024-05-29 15:55:07 | 2024-05-29 17:29:57 |
| condorOutput/jobraj_990.552.log | SlotName: slot128_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 15:54:46 | 2024-05-29 15:55:00 | 2024-05-29 17:11:26 |
| condorOutput/jobraj_990.553.log |  SlotName: slot39_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 15:54:57 | 2024-05-29 15:55:15 | 2024-05-29 16:37:41 |
| condorOutput/jobraj_990.554.log |  SlotName: slot37_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 16:59:07 | 2024-05-29 16:59:33 | 2024-05-29 17:48:13 |
| condorOutput/jobraj_990.555.log |  SlotName: slot38_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 16:58:41 | 2024-05-29 16:59:10 | 2024-05-29 17:50:01 |
| condorOutput/jobraj_990.556.log |  SlotName: slot39_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 16:58:54 | 2024-05-29 16:59:17 | 2024-05-29 17:47:50 |
| condorOutput/jobraj_990.557.log |  SlotName: slot43_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 16:59:40 | 2024-05-29 17:00:03 | 2024-05-29 17:55:17 |
| condorOutput/jobraj_990.558.log |  SlotName: slot63_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 17:09:03 | 2024-05-29 17:09:17 | 2024-05-29 17:57:15 |
| condorOutput/jobraj_990.559.log |  SlotName: slot96_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 17:08:48 | 2024-05-29 17:09:04 | 2024-05-29 17:57:04 |
|  condorOutput/jobraj_990.56.log |  SlotName: slot57_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 10:30:06 | 2024-05-29 10:30:33 | 2024-05-29 13:03:46 |
| condorOutput/jobraj_990.560.log |  SlotName: slot99_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 17:08:56 | 2024-05-29 17:09:12 | 2024-05-29 17:58:30 |
| condorOutput/jobraj_990.561.log |  SlotName: slot30_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 17:09:11 | 2024-05-29 17:09:25 | 2024-05-29 18:02:29 |
| condorOutput/jobraj_990.562.log |  SlotName: slot45_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 17:08:56 | 2024-05-29 17:09:11 | 2024-05-29 18:08:03 |
| condorOutput/jobraj_990.563.log |  SlotName: slot50_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 17:08:29 | 2024-05-29 17:08:56 | 2024-05-29 18:04:29 |
| condorOutput/jobraj_990.564.log |  SlotName: slot57_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 17:09:17 | 2024-05-29 17:09:45 | 2024-05-29 18:02:55 |
| condorOutput/jobraj_990.565.log |  SlotName: slot88_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 17:09:36 | 2024-05-29 17:09:57 | 2024-05-29 18:10:26 |
| condorOutput/jobraj_990.566.log |  SlotName: slot96_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 17:09:25 | 2024-05-29 17:09:40 | 2024-05-29 18:03:39 |
| condorOutput/jobraj_990.567.log | SlotName: slot114_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 17:09:40 | 2024-05-29 17:10:00 | 2024-05-29 18:07:54 |
| condorOutput/jobraj_990.568.log |  SlotName: slot40_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 17:08:40 | 2024-05-29 17:08:56 | 2024-05-29 17:59:39 |
| condorOutput/jobraj_990.569.log |  SlotName: slot41_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 17:09:11 | 2024-05-29 17:09:37 | 2024-05-29 18:00:19 |
|  condorOutput/jobraj_990.57.log |  SlotName: slot58_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 10:30:06 | 2024-05-29 10:30:33 | 2024-05-29 13:13:19 |
| condorOutput/jobraj_990.570.log |  SlotName: slot69_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 17:10:46 | 2024-05-29 17:16:08 | 2024-05-29 18:04:30 |
| condorOutput/jobraj_990.571.log |  SlotName: slot70_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 17:09:56 | 2024-05-29 17:16:08 | 2024-05-29 18:09:41 |
| condorOutput/jobraj_990.572.log |  SlotName: slot72_1@simclu-wn03.ino.tifr.res.in | 2024-05-29 17:13:58 | 2024-05-29 17:16:32 | 2024-05-29 18:01:39 |
| condorOutput/jobraj_990.573.log |  SlotName: slot6_1@simclu-wn01.ino.tifr.res.in  | 2024-05-29 18:13:58 | 2024-05-29 18:15:29 | 2024-05-29 19:03:47 |
| condorOutput/jobraj_990.574.log |  SlotName: slot10_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 18:15:50 | 2024-05-29 18:16:10 | 2024-05-29 19:08:24 |
| condorOutput/jobraj_990.575.log |  SlotName: slot13_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 18:13:32 | 2024-05-29 18:15:29 | 2024-05-29 19:02:50 |
| condorOutput/jobraj_990.576.log |  SlotName: slot14_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 18:15:29 | 2024-05-29 18:15:50 | 2024-05-29 18:59:35 |
| condorOutput/jobraj_990.577.log |  SlotName: slot18_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 18:16:28 | 2024-05-29 18:16:49 | 2024-05-29 19:12:34 |
| condorOutput/jobraj_990.578.log |  SlotName: slot26_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 18:15:04 | 2024-05-29 18:15:40 | 2024-05-29 19:03:30 |
| condorOutput/jobraj_990.579.log |  SlotName: slot45_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 18:17:34 | 2024-05-29 18:17:55 | 2024-05-29 19:10:34 |
|  condorOutput/jobraj_990.58.log |  SlotName: slot59_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 10:30:07 | 2024-05-29 10:30:33 | 2024-05-29 14:18:48 |
| condorOutput/jobraj_990.580.log |  SlotName: slot46_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 18:28:23 | 2024-05-29 18:30:40 | 2024-05-29 19:42:53 |
| condorOutput/jobraj_990.581.log |  SlotName: slot50_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 18:18:18 | 2024-05-29 18:18:38 | 2024-05-29 19:09:20 |
| condorOutput/jobraj_990.582.log |  SlotName: slot52_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 18:18:43 | 2024-05-29 18:19:12 | 2024-05-29 19:08:41 |
| condorOutput/jobraj_990.583.log |  SlotName: slot53_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 18:19:12 | 2024-05-29 18:19:34 | 2024-05-29 19:12:33 |
| condorOutput/jobraj_990.584.log |  SlotName: slot54_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 18:21:44 | 2024-05-29 18:24:04 | 2024-05-29 19:20:57 |
| condorOutput/jobraj_990.585.log |  SlotName: slot55_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 18:26:02 | 2024-05-29 18:26:24 | 2024-05-29 19:20:18 |
| condorOutput/jobraj_990.586.log |  SlotName: slot56_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 18:24:04 | 2024-05-29 18:25:31 | 2024-05-29 19:19:36 |
| condorOutput/jobraj_990.587.log |  SlotName: slot57_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 18:25:28 | 2024-05-29 18:26:03 | 2024-05-29 19:20:31 |
| condorOutput/jobraj_990.588.log |  SlotName: slot58_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 18:28:17 | 2024-05-29 18:30:40 | 2024-05-29 19:28:55 |
| condorOutput/jobraj_990.589.log |  SlotName: slot59_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 18:29:58 | 2024-05-29 18:30:40 | 2024-05-29 19:23:34 |
|  condorOutput/jobraj_990.59.log |  SlotName: slot60_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 10:30:07 | 2024-05-29 10:30:18 | 2024-05-29 13:03:30 |
| condorOutput/jobraj_990.590.log |  SlotName: slot60_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 18:30:41 | 2024-05-29 18:31:03 | 2024-05-29 19:23:45 |
| condorOutput/jobraj_990.591.log |  SlotName: slot62_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 18:31:00 | 2024-05-29 18:31:21 | 2024-05-29 19:40:56 |
| condorOutput/jobraj_990.592.log |  SlotName: slot63_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 18:30:39 | 2024-05-29 18:31:00 | 2024-05-29 19:25:11 |
| condorOutput/jobraj_990.593.log |  SlotName: slot64_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 18:31:21 | 2024-05-29 18:31:42 | 2024-05-29 19:33:45 |
| condorOutput/jobraj_990.594.log |  SlotName: slot65_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 18:34:53 | 2024-05-29 18:36:39 | 2024-05-29 19:36:25 |
| condorOutput/jobraj_990.595.log |  SlotName: slot66_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 18:36:00 | 2024-05-29 18:36:38 | 2024-05-29 19:35:33 |
| condorOutput/jobraj_990.596.log |  SlotName: slot67_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 18:34:22 | 2024-05-29 18:36:38 | 2024-05-29 19:42:44 |
| condorOutput/jobraj_990.597.log |  SlotName: slot68_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 18:36:59 | 2024-05-29 18:37:22 | 2024-05-29 19:34:55 |
| condorOutput/jobraj_990.598.log |  SlotName: slot69_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 18:31:41 | 2024-05-29 18:32:03 | 2024-05-29 19:32:54 |
| condorOutput/jobraj_990.599.log |  SlotName: slot71_1@simclu-wn02.ino.tifr.res.in | 2024-05-29 18:36:38 | 2024-05-29 18:37:00 | 2024-05-29 18:38:02 |
|  condorOutput/jobraj_990.6.log  |  SlotName: slot7_1@simclu-wn01.ino.tifr.res.in  | 2024-05-29 10:30:03 | 2024-05-29 10:30:08 | 2024-05-29 14:11:30 |
|  condorOutput/jobraj_990.60.log |  SlotName: slot61_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 10:30:07 | 2024-05-29 10:30:33 | 2024-05-29 13:26:41 |
|  condorOutput/jobraj_990.61.log |  SlotName: slot62_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 10:30:07 | 2024-05-29 10:30:21 | 2024-05-29 13:13:46 |
|  condorOutput/jobraj_990.62.log |  SlotName: slot63_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 10:30:07 | 2024-05-29 10:30:33 | 2024-05-29 13:06:27 |
|  condorOutput/jobraj_990.63.log |  SlotName: slot64_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 10:30:07 | 2024-05-29 10:30:33 | 2024-05-29 12:34:26 |
|  condorOutput/jobraj_990.64.log |  SlotName: slot65_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 10:30:08 | 2024-05-29 10:30:35 | 2024-05-29 13:40:57 |
|  condorOutput/jobraj_990.65.log |  SlotName: slot66_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 10:30:07 | 2024-05-29 10:30:34 | 2024-05-29 13:07:59 |
|  condorOutput/jobraj_990.66.log |  SlotName: slot67_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 10:30:07 | 2024-05-29 10:30:34 | 2024-05-29 14:20:34 |
|  condorOutput/jobraj_990.67.log |  SlotName: slot68_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 10:30:08 | 2024-05-29 10:30:35 | 2024-05-29 14:21:21 |
|  condorOutput/jobraj_990.68.log |  SlotName: slot69_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 10:30:08 | 2024-05-29 10:30:35 | 2024-05-29 13:15:12 |
|  condorOutput/jobraj_990.69.log |  SlotName: slot70_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 10:30:09 | 2024-05-29 10:30:36 | 2024-05-29 13:08:27 |
|  condorOutput/jobraj_990.7.log  |  SlotName: slot8_1@simclu-wn01.ino.tifr.res.in  | 2024-05-29 10:30:03 | 2024-05-29 10:30:05 | 2024-05-29 14:15:37 |
|  condorOutput/jobraj_990.70.log |  SlotName: slot71_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 10:30:09 | 2024-05-29 10:30:35 | 2024-05-29 14:12:53 |
|  condorOutput/jobraj_990.71.log |  SlotName: slot72_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 10:30:10 | 2024-05-29 10:30:21 | 2024-05-29 14:11:00 |
|  condorOutput/jobraj_990.72.log |  SlotName: slot73_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 10:30:10 | 2024-05-29 10:30:36 | 2024-05-29 14:21:21 |
|  condorOutput/jobraj_990.73.log |  SlotName: slot74_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 10:30:10 | 2024-05-29 10:30:36 | 2024-05-29 13:41:06 |
|  condorOutput/jobraj_990.74.log |  SlotName: slot75_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 10:30:11 | 2024-05-29 10:30:37 | 2024-05-29 12:43:17 |
|  condorOutput/jobraj_990.75.log |  SlotName: slot76_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 10:30:12 | 2024-05-29 10:30:37 | 2024-05-29 14:09:51 |
|  condorOutput/jobraj_990.76.log |  SlotName: slot77_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 10:30:21 | 2024-05-29 10:30:23 | 2024-05-29 14:07:50 |
|  condorOutput/jobraj_990.77.log |  SlotName: slot78_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 10:30:12 | 2024-05-29 10:30:37 | 2024-05-29 14:07:24 |
|  condorOutput/jobraj_990.78.log |  SlotName: slot79_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 10:30:14 | 2024-05-29 10:30:39 | 2024-05-29 14:25:06 |
|  condorOutput/jobraj_990.79.log |  SlotName: slot80_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 10:30:15 | 2024-05-29 10:30:39 | 2024-05-29 13:05:17 |
|  condorOutput/jobraj_990.8.log  |  SlotName: slot9_1@simclu-wn01.ino.tifr.res.in  | 2024-05-29 10:30:03 | 2024-05-29 10:30:09 | 2024-05-29 13:06:43 |
|  condorOutput/jobraj_990.80.log |  SlotName: slot81_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 10:30:15 | 2024-05-29 10:30:41 | 2024-05-29 14:12:32 |
|  condorOutput/jobraj_990.81.log |  SlotName: slot82_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 10:30:17 | 2024-05-29 10:30:40 | 2024-05-29 13:05:05 |
|  condorOutput/jobraj_990.82.log |  SlotName: slot83_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 10:30:19 | 2024-05-29 10:30:36 | 2024-05-29 12:37:59 |
|  condorOutput/jobraj_990.83.log |  SlotName: slot84_1@simclu-wn01.ino.tifr.res.in | 2024-05-29 10:30:19 | 2024-05-29 10:30:41 | 2024-05-29 14:13:57 |
